Time (UTC),1915Hall.kW,1915Hall.kWh,1927Hall.kW,1927Hall.kWh,1937Feinberg.kW,1937Feinberg.kWh,1938Hall.kW,1938Hall.kWh,1939Hall.kW,1939Hall.kWh,Blair.kW,Blair.kWh,BlairBuyers.kW,BlairBuyers.kWh,Bloomberg.kW,Bloomberg.kWh,Butler.kW,Butler.kWh,Butler.wv.kW,Butler.wv.kWh,Buyers.kW,Buyers.kWh,CampbellR.kW,CampbellR.kWh,DodgeOsborn.kW,DodgeOsborn.kWh,Edwards.kW,Edwards.kWh,Forbes.kW,Forbes.kWh,Gauss.kW,Gauss.kWh,Hamilton.kW,Hamilton.kWh,Holder.kW,Holder.kWh,JolineCampbell.kW,JolineCampbell.kWh,JolineCampbellM.kW,JolineCampbellM.kWh,Little.kW,Little.kWh,Mathey.wv.kW,Mathey.wv.kWh,Rocky.wv.kW,Rocky.wv.kWh,Whitman.kW,Whitman.kWh,Wilcox.kW,Wilcox.kWh,Wilson.wv.kW,Wilson.wv.kWh,Witherspoon.kW,Witherspoon.kWh
2018-02-27T18:00:00Z,8,268648,8.4,380473,11.725,6561.047,7.2,245397,12.4,510459,28.068,18744.869,None,None,50.5,9701216,82.783,8079235,141.283,18049099,2.1,135638,11.9425742574,309646.772277,5.9,305840,16.8,1335747,167.8,4549891,3.6,191784,14,463489,60.3,2945987,32.6,845252,20.6574257426,535605.227723,53.3,4397725,132.825425743,6751311.09672,121.142574257,5927385.77228,246.5,23369586,196.9,1907204,246.125,3547718.047,46.8,2536114
2018-02-27T19:00:00Z,8,268655,10.5,380483,9.663,6568.949,5.8,245402,8.2,510467,29.083,18767.756,None,None,58.3,9701281,83.4,8079308,149.7,18049244,2.3,135641,12.4554455446,309657.762376,7.6,305845,12.9,1335760,180.8,4550057,4.3,191789,18.1,463502,60.3,2946053,34,845282,21.5445544554,535624.237624,58.1,4397780,139.727554455,6751433.99362,96.5554455446,5927489.76238,222.2,23369818,189.3,1907395,235.363,3547949.949,21.5,2536138
2018-02-27T20:00:00Z,7,268663,17.2,380498,10.337,6579.863,5.3,245408,13.9,510484,28.708,18799.1,None,None,59.3,9701343,89.55,8079396,155.85,18049402,2.3,135643,12.1257425743,309670.584158,4.2,305852,11.6,1335772,165.1,4550225,4.2,191793,13.7,463522,85.2,2946121,33.1,845317,20.9742574257,535646.415842,53.2,4397835,128.182257426,6751574.51584,142.525742574,5927606.58416,237.2,23370044,177.8,1907585,232.937,3548199.863,42.9,2536172
2018-02-27T21:00:00Z,7,268670,9.1,380508,10.535,6589.912,7.4,245414,12.3,510496,30.342,18828.812,None,None,60.1,9701403,90.65,8079490,157.75,18049563,2.3,135645,12.4188118812,309681.574257,5,305857,12.5,1335783,188.5,4550399,4.5,191797,13.5,463533,84.7,2946206,33.9,845347,21.4811881188,535665.425743,49.1,4397885,126.923188119,6751695.23774,122.418811881,5927739.57426,201.8,23370264,172.2,1907769,221.035,3548430.912,23,2536207
2018-02-27T22:00:00Z,9,268678,10.5,380518,10.202,6598.834,6.5,245420,17.2,510511,28.7,18855.223,None,None,61.2,9701471,83.383,8079579,153.583,18049728,2.3,135648,13.004950495,309694.39604,5.3,305862,13.1,1335795,171.3,4550570,4.4,191801,13.5,463547,89.3,2946297,35.5,845382,22.495049505,535687.60396,51.3,4397935,129.095049505,6751819.82696,137.604950495,5927876.39604,207.4,23370482,188.5,1907943,242.602,3548653.834,33,2536237
2018-02-27T23:00:00Z,15,268697,16.1,380530,11.535,6611.912,6.2,245427,8.1,510521,24.628,18883.867,None,None,62.2,9701532,91.567,8079669,168.767,18049898,8.7,135652,12.1623762376,309707.217822,5.3,305868,22.6,1335812,191.3,4550751,4.9,191806,14,463562,91.5,2946385,33.2,845417,21.0376237624,535709.782178,60.8,4397991,143.065623762,6751958.64918,140.862376238,5928011.21782,209.2,23370698,195.4,1908129,247.535,3548892.912,28.5,2536267
2018-02-28T00:00:00Z,11,268709,15,380547,11.647,6622.459,8.2,245434,9,510530,26.022,18908.65,None,None,75.8,9701607,104.617,8079778,191.417,18050094,9.6,135662,12.4188118812,309720.039604,8.8,305875,17.5,1335830,167.5,4550941,5,191811,32,463573,91.4,2946482,33.9,845452,21.4811881188,535731.960396,63.9,4398053,160.903188119,6752096.6104,142.018811881,5928166.0396,240.5,23370924,182.9,1908317,240.547,3549136.459,28.6,2536302
2018-02-28T01:00:00Z,12,268719,11.2,380559,11.628,6634.215,7,245442,31.6,510556,30.638,18938.693,None,None,81.9,9701683,98.65,8079875,192.55,18050277,3.4,135672,15.6792079208,309732.861386,8.2,305885,15.6,1335847,161.5,4551125,4.9,191816,14.4,463588,102.9,2946585,42.8,845487,27.1207920792,535754.138614,56,4398113,143.758792079,6752240.83161,147.579207921,5928317.86139,220,23371158,202.2,1908522,276.728,3549414.215,25.6,2536328
2018-02-28T02:00:00Z,17,268730,15.2,380578,12.1,6647.765,7.5,245449,8.1,510569,47.858,18975.988,None,None,73,9701772,99.483,8079968,189.483,18050470,3.3,135678,14.8,309747.514851,8.5,305894,16.7,1335863,170.7,4551300,5.1,191821,25.4,463607,98.7,2946685,40.4,845527,25.6,535779.485149,62.4,4398173,177.958,6752398.47315,141.4,5928467.51485,237.6,23371370,110.4,1908652,166.9,3549610.765,24.6,2536357
2018-02-28T03:00:00Z,10,268745,11.2,380591,12.99,6658.479,8.1,245457,12.6,510583,35.407,19013.867,None,None,83.6,9701852,103.217,8080064,196.817,18050661,3.2,135680,13.5178217822,309762.534653,8.6,305901,18.3,1335883,165.9,4551460,5.4,191826,15.1,463627,99.3,2946779,36.9,845568,23.3821782178,535805.465347,74.1,4398243,166.289178218,6752572.33235,140.817821782,5928608.53465,201.3,23371578,105.1,1908761,163.99,3549777.479,24.8,2536387
2018-02-28T04:00:00Z,10,268755,12.1,380603,13.267,6671.219,7.3,245465,7.9,510594,39.358,19050.08,None,None,72.6,9701935,110.017,8080171,192.617,18050861,14.5,135687,14.2504950495,309778.653465,8.8,305910,15.9,1335901,155.5,4551624,5.1,191831,22.3,463647,96,2946880,38.9,845612,24.6495049505,535833.346535,77.5,4398317,179.70750495,6752748.42653,165.95049505,5928772.65347,200.9,23371792,103.3,1908864,157.767,3549938.219,41.2,2536427
2018-02-28T05:00:00Z,10,268765,16.2,380620,11.94,6683.562,6.4,245472,12.9,510603,35.54,19087.4,None,None,72.8,9702008,102.683,8080276,185.483,18051049,3.4,135694,18.097029703,309795.138614,9.3,305920,16.9,1335918,163.4,4551794,5.6,191836,17.3,463667,97,2946976,49.4,845657,31.302970297,535861.861386,78.8,4398399,179.842970297,6752933.26139,150.697029703,5928927.13861,189.6,23371996,111.6,1908970,173.94,3550104.562,32.2,2536462
2018-02-28T06:00:00Z,16,268778,14.9,380635,11.443,6695.859,8.6,245479,17.9,510616,30.522,19130.17,None,None,70.5,9702079,100.55,8080378,187.05,18051235,8.3,135698,14.9099009901,309809.792079,9.2,305930,20.7,1335937,153.4,4551953,5.1,191842,19.4,463682,96.5,2947073,40.7,845697,25.7900990099,535887.207921,60.1,4398466,156.51209901,6753102.37792,161.60990099,5929074.79208,204.8,23372180,114.5,1909079,181.643,3550276.859,41.9,2536494
2018-02-28T07:00:00Z,11,268790,15.7,380652,11.388,6708.807,7.1,245487,7.8,510628,31.947,19158.092,None,None,78.4,9702157,86.5,8080469,175.9,18051416,2.3,135706,16.595049505,309824.445545,8.9,305938,13.9,1335953,145.9,4552098,4.8,191847,12.9,463697,92.5,2947169,45.3,845737,28.704950495,535912.554455,58,4398527,145.451950495,6753247.64646,140.595049505,5929231.44554,157.1,23372360,96.6,1909184,152.288,3550444.807,29.2,2536532
2018-02-28T08:00:00Z,12,268800,12.9,380665,10.762,6719.024,6.5,245493,7.7,510636,37.895,19187.998,None,None,65.6,9702229,74.217,8080548,151.817,18051577,2.1,135708,13.2613861386,309840.930693,11.3,305948,13.8,1335967,136.7,4552240,4.8,191851,12.1,463712,92.9,2947263,36.2,845782,22.9386138614,535941.069307,51.2,4398577,137.933613861,6753385.06731,130.861386139,5929374.93069,170,23372524,103.2,1909289,157.162,3550601.024,22.6,2536563
2018-02-28T09:00:00Z,10,268812,10.7,380677,9.485,6729.317,6.4,245499,6.7,510643,25.915,19220.92,None,None,69.9,9702299,65.35,8080616,145.25,18051727,2.7,135713,13.5910891089,309855.584158,8.5,305958,13.6,1335980,130.6,4552370,4.2,191856,13.2,463724,79.5,2947351,37.1,845822,23.5089108911,535966.415842,50.2,4398627,126.423910891,6753518.33584,128.291089109,5929516.58416,157.2,23372696,89.8,1909386,135.785,3550748.317,32.5,2536597
2018-02-28T10:00:00Z,11,268822,10.3,380688,10.027,6739.36,4.9,245505,6.4,510651,24.457,19246.912,None,None,66.3,9702361,79.367,8080688,156.667,18051871,2,135716,12.2356435644,309866.574257,8,305966,11.2,1335993,130.4,4552503,4,191860,13,463737,79.7,2947431,33.4,845852,21.1643564356,535985.425743,50.5,4398677,120.321356436,6753639.33774,114.235643564,5929633.57426,144.9,23372844,90.8,1909482,134.427,3550891.36,20.3,2536620
2018-02-28T11:00:00Z,10,268832,9.7,380698,10.107,6749.466,6.7,245510,6.4,510656,24.653,19272.094,None,None,61.3,9702426,69.35,8080761,140.65,18052019,2.2,135718,11.0267326733,309879.39604,7.9,305975,14.3,1336006,161.8,4552646,4.2,191864,15,463749,80.5,2947511,30.1,845887,19.0732673267,536007.60396,48.9,4398727,121.926267327,6753761.69796,113.626732673,5929750.39604,153.5,23372996,149.9,1909612,194.907,3551064.466,19.9,2536642
2018-02-28T12:00:00Z,9,268842,9.9,380708,9.763,6759.734,6.1,245517,6.6,510664,24.605,19298.256,None,None,59.5,9702487,84.267,8080846,152.767,18052175,2.3,135720,11.4297029703,309890.386139,5.2,305981,11.9,1336018,167.2,4552805,4.2,191869,13.1,463762,79.2,2947594,31.2,845917,19.7702970297,536026.613861,48.1,4398777,117.47529703,6753881.86986,113.72970297,5929867.38614,195.9,23373176,169.1,1909793,210.863,3551291.734,20.8,2536663
2018-02-28T13:00:00Z,8,268851,9.2,380718,10.1,6769.938,6.2,245522,6.4,510672,26.297,19324.238,None,None,61.6,9702549,82.4,8080928,152,18052328,2.7,135723,11.2465346535,309901.376238,5.4,305986,13,1336030,158.7,4552973,3.7,191872,13,463777,83.2,2947680,30.7,845947,19.4534653465,536045.623762,48.2,4398822,119.950465347,6753998.86176,118.646534653,5929989.37624,217.1,23373370,169.2,1909966,210.2,3551505.938,21.5,2536685
2018-02-28T14:00:00Z,9,268860,8.1,380728,10.108,6780.068,5.1,245528,8.3,510679,31.38,19356.098,None,None,59.4,9702616,95.2,8081027,163.6,18052503,2,135725,12.0524752475,309914.19802,5.6,305992,11.7,1336044,164.5,4553148,4.2,191876,22.4,463793,88.9,2947764,32.9,845982,20.8475247525,536067.80198,48,4398872,134.327524752,6754132.89998,136.952475248,5930115.19802,184.6,23373572,189.8,1910146,231.208,3551729.068,34,2536712
2018-02-28T15:00:00Z,9,268869,9.6,380738,10.615,6790.58,7.3,245534,8.1,510687,26.995,19382.092,None,None,83.1,9702678,105.55,8081123,197.65,18052670,1.9,135727,11.9059405941,309925.188119,5.5,305998,12.1,1336057,186.3,4553330,4.3,191881,22.8,463813,73.3,2947849,32.5,846012,20.5940594059,536086.811881,50.5,4398922,132.989059406,6754260.90388,113.905940594,5930243.18812,207.3,23373780,221.1,1910337,266.515,3551965.58,26.8,2536742
