Time (UTC),Boilers.1.NGas_dthr,Boilers.2.NGas_dthr,Boilers.2.Oil_gpm,Chillers.i.Totals.ktons,Cogen.DB_NGas_dthr,Cogen.Turbine.NGas_dthr,Cogen.Turbine.output_kW,MicroTurbines.Total_kW,Plant.i.Campus_STMF_kpph,Plant.i.Total_STMF_kpph,Power.Charlton.Total_kW,Power.ElmSub.Total_kW,SMPL.SteamPress7041,WestWindsor.PV_kW,electricity.purchased_kW,electricity.total_kW,natural_gas.total_dthr
2016-07-14T20:00:00Z,None,None,None,12.34627,47.39015,170.8977,15069,None,42.77514,104.8079,4899.733,-2219.76,209.3407,1030,2180.795,18458.795,220.58825
2016-07-14T21:00:00Z,None,None,None,12.31332,44.39641,170.1042,14941,None,35.47305,97.44138,2391.999,-2302.901,205.4579,3480,101.744,18524.744,214.00705
2016-07-14T22:00:00Z,None,None,None,11.36662,37.94813,170.2766,14928,None,41.62026,95.36588,2946.996,-2806.687,208.6081,2813,158.844,17950.844,207.29706
2016-07-14T23:00:00Z,None,None,None,9.195519,40.05263,170.4982,14996,None,37.00604,87.72026,4280.912,1156.577,208.022,1244,5540.934,21712.934,202.00658
2016-07-15T00:00:00Z,None,None,None,10.17617,78.56558,169.2326,14909,None,33.32302,121.34,5361.063,550.0842,201.8681,33,6010.0127,20888.0127,237.23193
2016-07-15T01:00:00Z,None,None,None,10.00164,55.08683,167.3513,14622,None,37.58929,109.2823,5355.337,1392.759,208.3883,-14,6702.749,21364.749,228.17367
2016-07-15T02:00:00Z,None,None,None,9.009199,64.7969,103.9519,7473,None,40.24181,106.6599,5155.906,7574.75,210.9524,-14,12735.228,20179.228,175.34434
2016-07-15T03:00:00Z,None,None,None,9.024359,75.24935,98.01357,6683,None,30.27008,101.5992,5057.407,8772.232,206.7033,-15,13843.985,20570.985,168.41999
2016-07-15T04:00:00Z,None,None,None,8.688577,63.99217,107.5549,7471,None,37.9782,105.0576,4902.015,7600.083,207.1429,-14,12319.384,20366.384,179.94749
2016-07-15T05:00:00Z,None,None,None,7.985929,86.34142,103.743,7482,None,34.69659,109.9224,4866.579,7685.533,207.8022,None,12569.395,20021.395,181.65296
2016-07-15T06:00:00Z,None,None,None,7.984396,80.39122,103.6914,7481,None,34.01614,109.2858,4842.338,7602.42,201.5018,None,12425.683,19891.683,192.30348
2016-07-15T07:00:00Z,None,None,None,7.682631,81.48985,103.7595,7473,None,36.66602,117.7856,4716.255,7407.915,196.5202,-14,12208.936,19678.936,186.96525
2016-07-15T08:00:00Z,None,None,None,7.795478,85.96547,103.7804,7470,None,40.30959,120.3426,4749.07,7430.201,209.4872,None,12249.326,19708.326,187.36887
2016-07-15T09:00:00Z,None,None,None,7.515737,84.49364,103.7323,7467,None,36.23028,115.7778,4775.58,7567.279,208.9011,-25,12342.859,19795.859,188.22594
2016-07-15T10:00:00Z,None,None,None,7.937382,93.89884,102.9239,7480,None,42.25642,124.0055,4862.002,7827.606,207.8755,9,12747.121,20224.121,193.09758
2016-07-15T11:00:00Z,None,None,None,9.342006,86.87425,103.9062,7480,None,40.30724,117.1746,4346.101,8684.173,204.5788,1037,12863.487,21323.487,188.52328
2016-07-15T12:00:00Z,None,None,None,11.44052,95.35597,103.8825,7466,None,37.62149,124.308,4600.322,10441.5,211.4652,848,15041.822,23355.822,199.23847
2016-07-15T13:00:00Z,None,None,None,10.87067,84.49236,102.1459,7467,None,32.79095,113.745,2446.64,11326.83,206.9231,3405,13768.383,24322.383,183.82846
2016-07-15T14:00:00Z,None,None,None,10.84811,73.11687,165.8127,14541,None,43.42332,129.5043,4897.801,3127.274,212.2711,1106,7822.86,23505.86,245.56667
2016-07-15T15:00:00Z,None,None,None,11.08167,78.96658,172.1245,15269,None,40.20463,126.6207,4339.064,2579.197,207.4359,1673,6809.175,23760.175,247.94923
2016-07-15T16:00:00Z,None,None,None,11.01017,80.07537,172.0188,15245,None,40.32502,128.216,2399.126,2543.868,206.9231,3741,5738.39,24197.39,247.16493
2016-07-15T17:00:00Z,None,None,None,10.82614,75.58137,172.593,15235,None,35.11658,126.7506,2232.593,2534.953,208.2418,3763,5746.611,24063.611,242.48799
2016-07-15T18:00:00Z,None,None,None,11.74402,71.75928,172.1013,15201,None,40.38493,130.2651,4205.371,1493.072,207.2894,1817,5714.82,22753.82,248.90164
2016-07-15T19:00:00Z,None,None,None,12.51212,63.24413,171.8477,15263,None,27.22423,109.5367,1705.421,-1792.223,204.9451,3968,-160.477,19437.523,240.05695
2016-07-15T20:00:00Z,None,None,None,10.9386,57.08778,172.676,15296,None,27.23782,104.5152,4901.296,-2042.345,201.7949,911,2879.353,19038.353,233.08325
2016-07-15T21:00:00Z,None,None,None,10.55403,64.17118,170.2637,14993,None,34.48443,113.5736,3208.086,-2264.946,206.4835,3197,943.14,17700.14,234.43488
2016-07-15T22:00:00Z,None,None,None,9.902031,55.10801,169.8394,14985,None,39.01507,116.9774,2788.917,-2844.778,209.2674,2780,92.379,17703.379,237.45775
2016-07-15T23:00:00Z,None,None,None,7.547494,28.59446,171.1651,15028,None,40.24673,114.6575,3716.491,-216.6201,126.7766,1554,3343.3479,20056.3479,173.659052
2016-07-16T00:00:00Z,None,None,None,9.263235,51.33179,170.1014,14969,None,40.79398,117.8498,4901.231,-464.3524,213.9561,162,4475.5975,19672.5975,232.12561
2016-07-16T01:00:00Z,None,None,None,8.250531,53.91405,170.6349,14979,None,43.46827,118.6008,4893.921,-660.4122,207.3626,None,4331.6844,19346.6844,232.59012
2016-07-16T02:00:00Z,None,None,None,9.960237,23.64193,104.9995,7594,None,33.77356,56.70785,4846.366,9037.611,207.1429,None,13922.67,21497.67,129.47969
2016-07-16T03:00:00Z,None,None,None,9.021002,26.40303,109.4905,8151,None,37.61916,62.01291,4745.967,8045.942,208.3883,-14,13023.521,21096.521,139.76373
2016-07-16T04:00:00Z,None,None,None,8.362238,25.3204,106.6912,7587,None,36.8906,60.19896,4633.938,8026.283,206.1905,-14,12753.558,20522.558,129.31457
2016-07-16T05:00:00Z,None,None,None,7.824657,23.19181,105.1305,7592,None,33.37889,55.95529,4572.214,7864.316,207.6557,-14,12397.627,19983.627,128.64777
2016-07-16T06:00:00Z,None,None,None,6.819503,24.96463,105.0323,7584,None,35.98991,59.46093,4534.203,7794.322,208.0952,-15,12336.977,19898.977,127.74486
2016-07-16T07:00:00Z,None,None,None,7.2097,33.92215,105.2584,7593,None,42.90088,68.73346,4489.646,7728.102,209.7802,-14,12229.986,19809.986,135.05663
2016-07-16T08:00:00Z,None,None,None,7.183864,31.23294,104.6857,7578,None,41.40491,66.77647,4508.833,7643.948,210.1465,-15,12112.092,19699.092,137.74938
2016-07-16T09:00:00Z,None,None,None,7.040667,24.49529,105.1578,7583,None,35.77159,60.96542,4468.594,6848.112,208.6813,-15,11467.726,19039.726,132.7479
2016-07-16T10:00:00Z,None,None,None,7.549119,26.77204,104.7747,7599,None,38.6261,58.25618,4394.976,5693.158,207.7289,-14,10010.505,17591.505,132.10564
2016-07-16T11:00:00Z,None,None,None,9.524137,28.53485,105.1654,7590,None,41.96251,64.4379,3606.523,6579.441,209.0476,1062,10073.163,18706.163,131.89552
2016-07-16T12:00:00Z,None,None,None,9.339246,28.98447,105.5922,7584,None,41.28074,66.02676,2786.175,7054.909,208.4615,2100,9453.04,19233.04,136.51962
2016-07-16T13:00:00Z,None,None,None,9.242641,30.02655,107.2522,7210,None,38.27574,63.09582,1911.736,7619.764,209.3407,3042,9360.574,20008.574,136.95705
2016-07-16T14:00:00Z,None,None,None,9.537776,29.66902,108.2911,8153,None,36.01105,62.75465,1264.538,7384.985,205.8974,3727,8976.546,20684.546,136.8271
2016-07-16T15:00:00Z,None,None,None,10.02829,27.69698,105.7606,7564,None,38.13489,64.97294,1207.013,8365.838,210.1465,3871,9771.881,21149.881,137.32662
2016-07-16T16:00:00Z,None,None,None,10.33184,39.78961,102.5315,7250,None,43.66431,72.6715,1185.471,9118.112,209.8535,3951,10189.425,21323.425,136.69625
2016-07-16T17:00:00Z,None,None,None,11.18778,28.50673,104.7991,7352,None,38.86745,64.38667,2551.085,9020.114,209.1941,2787,11017.118,21579.118,135.33357
2016-07-16T18:00:00Z,None,None,None,11.66727,18.87793,108.6045,7931,None,34.75078,54.58757,3159.7,8093.431,208.5348,1999,10893.225,20811.225,128.70138
2016-07-16T19:00:00Z,None,None,None,12.05194,23.63918,102.3408,7080,None,38.61984,58.90758,3178.194,8598.003,208.1685,1992,11819.047,20848.047,124.06498
2016-07-16T20:00:00Z,None,None,None,11.38521,34.98991,103.307,7336,None,37.0067,66.36124,4873.228,5993.471,204.1392,313,11128.287,18820.287,136.08006
2016-07-16T21:00:00Z,None,None,None,10.81153,29.68534,104.2596,7593,None,40.74794,66.18536,3928.208,6059.212,207.2894,1184,9962.773,18499.773,133.82838
2016-07-16T22:00:00Z,None,None,None,9.587598,16.90024,156.2915,13311,None,40.22637,64.62035,2944.77,-69.528,209.3407,1967,2865.32435,18396.32435,175.51427
2016-07-16T23:00:00Z,None,None,None,9.800852,34.08952,104.9053,7565,None,40.46162,71.08365,4665.265,6300.139,207.9487,239,10882.129,18702.129,147.31472
2016-07-17T00:00:00Z,None,None,None,9.944551,34.36805,104.9089,7584,None,39.44587,66.96079,4863.005,7178.657,207.9487,-2,12024.363,19588.363,137.08368
2016-07-17T01:00:00Z,None,None,None,8.829933,27.03571,105.0488,7241,None,36.4933,59.2659,4859.352,7070.172,208.2418,None,11882.779,19427.779,134.12714
2016-07-17T02:00:00Z,None,None,None,7.683551,27.28209,106.7244,7905,None,37.63844,61.03399,4723.458,6614.126,209.1941,-15,11541.718,19239.718,132.90024
2016-07-17T03:00:00Z,None,None,None,7.305295,28.53048,108.4029,7853,None,40.17402,61.95777,4656.347,6331.98,210.0733,-14,10788.808,18748.808,136.23513
2016-07-17T04:00:00Z,None,None,None,6.776368,26.97802,110.5971,7980,None,41.6368,63.68,4531.342,5711.199,210.293,None,10459.579,18666.579,136.65026
2016-07-17T05:00:00Z,None,None,None,6.367198,30.34758,104.9738,7580,None,42.54705,64.72549,4537.265,6194.529,207.8022,None,10740.543,18301.543,134.14261
2016-07-17T06:00:00Z,None,None,None,6.930701,25.82431,105.234,7568,None,38.75565,60.92706,4493.151,6158.126,209.5604,None,10632.772,18178.772,128.95395
2016-07-17T07:00:00Z,None,None,None,6.582078,22.98727,105.2792,7564,None,35.74133,57.89281,4493.372,6197.662,208.9744,None,10705.495,18264.495,131.52958
2016-07-17T08:00:00Z,None,None,None,6.805704,27.63301,104.9807,7570,None,41.41934,63.48177,4550.845,6064.56,208.7546,-14,10669.125,18219.125,128.89318
2016-07-17T09:00:00Z,None,None,None,7.115674,23.25337,105.0812,7580,None,35.74665,58.50798,4571.51,4276.113,209.0476,-15,8851.665,16402.665,132.34352
2016-07-17T10:00:00Z,None,None,None,7.145321,32.25094,106.1857,7571,None,41.6722,64.09931,4472.654,3964.05,210.4396,-9,8477.118,16282.118,135.89203
2016-07-17T11:00:00Z,None,None,None,7.913994,29.88179,104.9453,7574,None,42.37265,62.5664,4375.068,5258.906,208.0952,220,9444.416,17241.416,133.84564
2016-07-17T12:00:00Z,None,None,None,8.759206,30.66909,104.9871,7560,None,38.65728,62.02752,1922.262,5625.354,208.6081,2802,7499.096,17852.096,139.14918
2016-07-17T13:00:00Z,None,None,None,8.31256,31.17688,104.0673,7415,None,42.60104,64.54979,1349.283,7794.937,210.9524,3426,8894.623,19665.623,135.48374
2016-07-17T14:00:00Z,None,None,None,9.936831,27.11568,106.5533,7769,None,41.15703,65.35999,1024.075,7962.995,209.8535,3827,9207.455,20729.455,136.90702
2016-07-17T15:00:00Z,None,None,None,10.28506,30.14724,104.3037,7246,None,44.37245,68.88105,992.4003,8812.587,209.2674,3975,9553.445,20917.445,134.87378
2016-07-17T16:00:00Z,None,None,None,10.66528,29.86741,108.7142,8024,None,37.19611,64.70353,981.2922,8389.166,207.1429,3993,9438.2562,21360.2562,139.23126
2016-07-17T17:00:00Z,None,None,None,11.41482,20.02422,106.3818,7419,None,34.05183,56.19582,961.3776,9012.347,210.1465,4082,9973.7246,21484.7246,126.40602
2016-07-17T18:00:00Z,None,None,None,11.53362,25.29649,107.1388,7601,None,42.8245,64.07294,1029.174,7994.813,207.6557,4089,8982.91,20777.91,127.3493
2016-07-17T19:00:00Z,None,None,None,10.85345,21.92355,102.1504,7115,None,37.05018,57.38549,1104.19,7461.583,206.9231,4055,8629.432,19797.432,125.03026
2016-07-17T20:00:00Z,None,None,None,11.31206,19.92647,105.8102,7330,None,35.32862,55.72182,1405.595,7201.291,207.8022,3622,8702.792,19725.792,126.28236
2016-07-17T21:00:00Z,None,None,None,10.60217,19.7851,105.9132,7572,None,37.06031,56.70679,1680.292,7086.337,206.4835,3480,8505.112,19588.112,124.91285
2016-07-17T22:00:00Z,None,None,None,9.669539,19.97155,106.4579,7575,None,33.31993,55.61673,2379.558,6509.256,206.1172,2619,8977.711,19155.711,129.29162
2016-07-17T23:00:00Z,None,None,None,9.437376,25.97634,106.4619,7572,None,37.30017,62.23861,3588.844,7738.083,208.7546,1298,11229.318,20150.318,131.8613
2016-07-18T00:00:00Z,None,None,None,9.733298,23.44708,105.7445,7578,None,35.96444,59.43686,4816.28,7912.607,207.9487,76,12753.393,20400.393,129.80999
2016-07-18T01:00:00Z,None,None,None,8.653913,23.37954,105.9293,7288,None,37.81055,59.51556,4869.193,7735.03,208.0952,None,12624.23,20184.23,125.20033
2016-07-18T02:00:00Z,None,None,None,7.974282,22.62796,108.3865,7942,None,39.79014,60.2056,4740.56,7016.169,206.7033,-15,11798.431,19649.431,127.17646
2016-07-18T03:00:00Z,None,None,None,7.271712,22.51907,106.1333,7940,None,34.61628,56.32457,4664.938,6836.526,209.1941,-15,11765.331,19271.331,129.88955
2016-07-18T04:00:00Z,None,None,None,6.857445,26.15552,108.9074,8120,None,38.75982,60.34248,4564.229,6216.259,207.2161,-14,10944.491,18852.491,134.93062
2016-07-18T05:00:00Z,None,None,None,7.064979,20.56384,105.359,7263,None,33.75169,55.41127,4468.963,6790.284,207.2161,-15,10884.668,18397.668,127.0235
2016-07-18T06:00:00Z,None,None,None,7.119486,23.73628,104.8328,7779,None,36.64782,58.71634,4508.85,6614.697,209.1209,-15,11112.961,18636.961,128.36166
2016-07-18T07:00:00Z,None,None,None,7.101861,31.537,102.0875,7130,None,41.57248,64.16811,4475.768,7091.381,207.9487,-15,11288.838,18315.838,133.94104
2016-07-18T08:00:00Z,None,None,None,7.391549,25.46564,104.0388,7713,None,35.60948,58.07269,4446.311,6703.38,207.4359,None,11112.248,18451.248,129.26729
2016-07-18T09:00:00Z,None,None,None,7.438625,23.56955,105.7097,7651,None,37.19316,59.99458,4530.907,6650.175,208.9011,-17,11301.53,18896.53,130.60579
2016-07-18T10:00:00Z,None,None,None,8.087826,22.39838,104.8456,7563,None,35.83658,56.8497,4574.122,6415.15,209.1941,13,10873.603,18386.603,124.92536
2016-07-18T11:00:00Z,None,None,None,9.447673,30.82451,105.2407,7569,None,43.00304,64.38601,3958.898,7973.806,207.1429,1075,11932.704,20512.704,136.06521
2016-07-18T12:00:00Z,None,None,None,11.0896,34.92884,105.1001,7377,None,37.29325,66.91192,3045.681,9127.863,207.5092,2183,12291.048,22051.048,144.78924
2016-07-18T13:00:00Z,None,None,None,12.37031,43.24381,102.6906,7390,None,44.41991,78.18562,2281.584,11589.41,208.7546,3440,14016.152,24658.152,148.23546
2016-07-18T14:00:00Z,None,None,None,12.45434,41.11766,103.087,7563,None,44.06676,78.6413,2166.322,12025.95,208.9744,3757,14207.669,25151.669,142.94519
2016-07-18T15:00:00Z,None,None,None,12.53106,45.75013,105.7342,7547,None,40.4982,75.99922,2121.894,11805.3,208.2418,3875,14018.045,25454.045,149.22947
2016-07-18T16:00:00Z,None,None,None,11.94344,48.7909,143.459,11875,None,35.92683,89.86746,2126.622,6623.854,208.6813,3836,8750.476,24461.476,192.2499
2016-07-18T17:00:00Z,None,None,None,12.06006,46.8738,169.3708,14879,None,37.70697,98.68404,2532.314,3745.887,203.8462,3770,6868.342,24685.342,221.10461
2016-07-18T18:00:00Z,None,None,None,12.91532,47.84705,169.1375,14856,None,40.82062,101.2521,2514.294,2735.258,210.0733,3459,5057.636,23635.636,218.51855
2016-07-18T19:00:00Z,None,None,None,10.79383,45.05316,169.1873,14859,None,37.25567,96.06042,2891.349,-2124.757,202.7473,3357,766.592,18982.592,214.24046
2016-07-18T20:00:00Z,None,None,None,10.92701,46.80432,171.3182,15064,None,32.59107,92.71849,5900.796,-2539.431,209.3407,26,3428.713,18566.713,208.48669
2016-07-18T21:00:00Z,None,None,None,11.24688,47.73153,171.8693,15112,None,38.08735,99.42234,4807.278,-2583.631,207.5092,1072,2271.538,18398.538,219.103
2016-07-18T22:00:00Z,None,None,None,11.78923,47.87597,171.5659,15109,None,45.81137,107.0314,4553.326,-2626.532,210,73,1926.794,17108.794,219.44187
2016-07-18T23:00:00Z,None,None,None,10.63014,51.29884,171.5446,15151,None,38.54356,100.0988,3971.265,113.9768,209.0476,1435,4179.8273,20642.8273,220.28868
2016-07-19T00:00:00Z,None,None,None,10.16051,48.25742,171.9827,15153,None,35.06199,96.44157,5216.362,-91.88744,205.4579,39,5221.573478,20410.573478,221.43161
2016-07-19T01:00:00Z,None,None,None,9.476897,39.825,171.5322,15203,None,37.06194,94.94679,5134.633,-188.1575,204.7253,None,5070.1778,20224.1778,216.48342
2016-07-19T02:00:00Z,None,None,None,9.796352,36.9865,104.7646,7540,None,35.80516,68.61883,5027.418,8072.559,207.9487,-15,13104.187,20644.187,137.57564
2016-07-19T03:00:00Z,None,None,None,8.285089,33.67916,103.511,7440,None,39.57108,68.32092,4890.472,6777.433,210.0733,-15,11703.512,19131.512,136.14692
2016-07-19T04:00:00Z,None,None,None,7.790401,32.59459,103.7527,7439,None,36.15556,62.34274,4694.195,6404.519,206.8498,-15,11098.714,18522.714,136.34729
2016-07-19T05:00:00Z,None,None,None,7.316819,35.05955,103.5667,7441,None,43.39455,70.63549,4636.296,8243.171,208.0952,None,12808.266,20237.266,139.47685
2016-07-19T06:00:00Z,None,None,None,7.310405,28.71628,104.1939,7437,None,36.41137,64.18458,4614.22,8203.838,209.5604,None,12859.713,20280.713,134.3419
2016-07-19T07:00:00Z,None,None,None,7.209539,28.85668,103.624,7436,None,35.54795,63.24756,4514.346,8127.381,208.0952,None,12605.075,20032.075,133.61196
2016-07-19T08:00:00Z,None,None,None,7.212573,35.09557,103.7198,7426,None,43.51235,70.16595,4639.381,7891.153,210.293,None,12511.495,19935.495,136.81583
2016-07-19T09:00:00Z,None,None,None,6.981924,29.79422,103.5679,7427,None,40.05592,65.68764,4625.826,7930.227,209.4139,-15,12531.104,19955.104,134.10231
2016-07-19T10:00:00Z,None,None,None,7.402028,31.25555,103.6088,7443,None,41.75034,66.15253,4227.432,6270.172,209.9267,25,10462.964,17926.964,136.8309
2016-07-19T11:00:00Z,None,None,None,8.326165,29.59632,103.5459,7405,None,42.26022,62.75843,4050.304,6816.976,207.2894,1024,10868.713,19071.713,130.96177
2016-07-19T12:00:00Z,None,None,None,8.520886,25.7201,104.5221,7449,None,37.4089,58.22889,2525.078,7968.283,208.3883,2689,10307.006,20551.006,135.46253
2016-07-19T13:00:00Z,None,None,None,8.152612,33.75978,105.8912,7592,None,46.23854,66.35307,2321.219,8086.99,205.7509,2931,10660.276,20725.276,137.11172
2016-07-19T14:00:00Z,None,None,None,7.976976,22.32051,162.4546,14027,None,45.56733,72.35358,2345.963,1445.787,208.022,3540,3483.323,21520.323,188.97325
2016-07-19T15:00:00Z,None,None,None,9.311059,38.10144,171.1947,15080,None,23.9439,83.39739,2002.535,893.4808,206.044,4102,3018.2905,21756.2905,205.38881
2016-07-19T16:00:00Z,None,None,None,7.799416,55.20979,171.113,15080,None,36.70877,110.7267,1682.112,-162.1604,206.7033,4255,1519.9516,20878.9516,226.32279
2016-07-19T17:00:00Z,None,None,None,7.600709,69.98533,172.3731,15165,None,36.03234,117.5378,1756.003,-2127.411,206.7033,4238,-363.274,19073.726,242.79783
2016-07-19T18:00:00Z,None,None,None,6.918579,71.18429,172.1141,15143,None,34.13957,123.1895,1852.53,-2209.638,205.7509,4188,-367.816,19089.184,241.1571
2016-07-19T19:00:00Z,None,None,None,7.807162,53.38833,172.627,15282,None,33.61136,106.8085,1884.598,-2512.849,210.3663,4114,-385.493,18842.507,225.66666
2016-07-19T20:00:00Z,None,None,None,7.378919,52.37905,172.7065,15250,None,28.7163,103.1461,4477.231,-2951.171,205.7509,1550,1674.639,18330.639,227.05462
2016-07-19T21:00:00Z,None,None,None,7.483047,54.73479,172.3514,15231,None,30.21605,103.851,4466.24,-3210.545,209.8535,1362,809.796,18047.796,226.92718
2016-07-19T22:00:00Z,None,None,None,7.167287,56.02455,172.349,15246,None,36.31386,105.1022,4760.686,-3636.444,209.3407,1143,1485.752,17369.752,223.24751
2016-07-19T23:00:00Z,None,None,None,7.960385,29.93898,104.5046,7384,None,38.56106,64.45856,4371.145,5730.369,210.2198,1155,10046.602,18617.602,132.64991
2016-07-20T00:00:00Z,None,None,None,7.220759,23.47196,104.2557,7418,None,33.03609,55.91086,5218.285,5446.111,207.8022,43,10792.78,18277.78,124.93303
2016-07-20T01:00:00Z,None,None,None,7.201255,28.60302,104.7369,7415,None,42.87237,65.71737,5252.37,5191.291,210.8059,-14,10554.008,17969.008,129.79909
2016-07-20T02:00:00Z,None,None,None,6.915872,24.14358,104.2316,7421,None,33.15823,55.31769,5075.803,4825.624,207.0696,-15,9931.963,17317.963,128.65788
2016-07-20T03:00:00Z,None,None,None,6.251932,23.57714,104.3832,7395,None,34.91799,57.51268,4997.294,4011.367,208.6081,-15,9110.221,16512.221,127.35276
2016-07-20T04:00:00Z,None,None,None,5.296688,19.02625,104.559,7435,None,30.61609,51.49281,4788.809,3070.016,209.1941,-13,7897.878,15301.878,127.35335
2016-07-20T05:00:00Z,None,None,None,5.196957,23.26629,104.65,7421,None,34.20148,57.35703,4732.459,5699.808,208.9011,-15,10430.487,17834.487,126.89105
2016-07-20T06:00:00Z,None,None,None,4.847592,23.10408,104.1836,7427,None,35.30254,56.13895,4714.39,5416.427,208.0952,-15,10167.67,17573.67,129.7065
2016-07-20T07:00:00Z,None,None,None,4.685794,20.60116,104.2845,7414,None,33.83228,53.09673,4687.174,4216.961,207.2894,-15,8999.486,16412.486,125.24832
2016-07-20T08:00:00Z,None,None,None,4.343952,20.20097,104.4565,7425,None,35.6391,53.38925,4768.981,2219.231,209.1941,None,6958.491,14361.491,121.94126
2016-07-20T09:00:00Z,None,None,None,4.248931,19.4783,103.8926,7426,None,34.46201,51.99372,4775.236,2225.158,208.3883,-15,6927.489,14332.489,124.19355
2016-07-20T10:00:00Z,None,None,None,4.3412,20.50761,104.2075,7424,None,36.00091,53.11216,4760.093,2717.877,208.8279,5,7327.053,14752.053,122.77291
2016-07-20T11:00:00Z,None,None,None,5.04893,25.70831,112.3529,7558,None,38.9574,59.8013,4458.028,2715.326,207.6557,878,7043.454,15945.454,139.08904
2016-07-20T12:00:00Z,None,None,None,5.718309,32.48861,105.5405,7590,None,37.9869,63.43112,4069.559,4279.83,206.1905,1263,7197.455,16768.455,138.96152
2016-07-20T13:00:00Z,None,None,None,6.735096,31.78678,105.823,7587,None,40.94134,67.34556,2090.817,4929.626,210.2198,3532,7001.751,18139.751,137.2251
2016-07-20T14:00:00Z,None,None,None,7.023011,30.90901,106.0824,7586,None,35.36947,63.70588,1932.833,5440.387,206.8498,3907,7344.91,18843.91,139.71239
2016-07-20T15:00:00Z,None,None,None,7.233004,32.297,106.4351,7584,None,38.03724,68.42091,1985.558,5262.039,207.9487,4104,7236.569,18933.569,138.99694
2016-07-20T16:00:00Z,None,None,None,7.227782,34.60232,106.375,7566,None,38.22916,70.47611,2211.441,5467.734,208.6081,3915,7587.518,19172.518,143.23989
2016-07-20T17:00:00Z,None,None,None,9.113119,30.57505,106.5906,7594,None,39.08511,67.4187,1913.722,7007.33,210.9524,4047,8895.607,20526.607,139.08377
2016-07-20T18:00:00Z,None,None,None,8.208996,26.14825,106.5356,7586,None,33.62515,58.98242,1833.786,5451.633,207.2161,4275,7300.642,19172.642,133.40495
2016-07-20T19:00:00Z,None,None,None,8.65833,25.54659,106.4291,7587,None,36.26108,62.35007,1874.949,5227.964,210.4396,4286,7217.955,18752.955,131.47224
2016-07-20T20:00:00Z,None,None,None,8.823315,23.3327,105.6492,7507,None,33.68385,58.96026,2092.026,5240.287,208.9744,3889,7306.934,18704.934,129.82185
2016-07-20T21:00:00Z,None,None,None,8.729157,23.62124,105.8388,7500,None,34.93316,58.96199,2322.254,3225.561,208.1685,3598,5589.745,16712.745,131.28207
2016-07-20T22:00:00Z,None,None,None,8.467885,28.26148,104.6761,7413,None,39.904,63.99986,2674.837,3018.106,209.6337,2978,5892.798,16302.798,131.87234
2016-07-20T23:00:00Z,None,None,None,7.932128,26.91179,105.0869,7401,None,35.93313,59.50887,4285.313,2667.699,206.7033,1201,6904.736,15578.736,130.45961
2016-07-21T00:00:00Z,None,None,None,7.553613,23.67053,104.6889,7407,None,36.02826,60.34536,5127.71,2441.953,209.8535,188,7612.142,15209.142,127.42523
2016-07-21T01:00:00Z,None,None,None,7.022159,23.56066,104.0428,7415,None,35.57886,57.96824,5264.978,3952.258,209.5604,None,9263.739,16649.739,126.40479
2016-07-21T02:00:00Z,None,None,None,7.121894,26.74586,104.3739,7407,None,35.08627,57.77987,5093.595,4973.903,208.5348,-14,10138.777,17526.777,129.43249
2016-07-21T03:00:00Z,None,None,None,6.628298,23.13381,104.4589,7407,None,35.60003,57.11308,4978.432,4565.996,208.315,None,9544.428,16937.428,127.59271
2016-07-21T04:00:00Z,None,None,None,6.061419,24.88547,104.1534,7416,None,36.25231,57.23216,4843.775,4183.788,209.8535,-14,9073.691,16468.691,122.81087
2016-07-21T05:00:00Z,None,None,None,5.652995,29.46109,104.1947,7419,None,35.27763,61.35817,4806.505,6100.55,208.6081,-15,10894.264,18293.264,131.48489
2016-07-21T06:00:00Z,None,None,None,5.446805,28.01881,104.3522,7399,None,34.08582,58.67739,4791.672,6158.85,205.3846,-15,10917.397,18302.397,133.25012
2016-07-21T07:00:00Z,None,None,None,5.439697,27.57435,103.7351,7420,None,34.66966,58.53373,4741.681,6081.479,208.9744,-15,10793.898,18182.898,131.99466
2016-07-21T08:00:00Z,None,None,None,5.47215,29.07075,103.9226,7407,None,34.48378,58.38628,4684.468,6088.647,209.1209,-15,10767.236,18169.236,132.45846
2016-07-21T09:00:00Z,None,None,None,5.573101,27.85386,103.846,7393,None,38.03578,62.74195,4790.109,6202.295,209.4872,-21,11013.579,18389.579,135.1698
2016-07-21T10:00:00Z,None,None,None,5.711503,29.73703,103.9246,7409,None,33.26141,59.65438,4719.644,6613.37,207.9487,13,11284.953,18708.953,131.61565
2016-07-21T11:00:00Z,None,None,None,9.023479,30.84583,103.8557,7395,None,41.21228,65.85165,4518.328,7506.468,210.5861,678,11779.531,19902.531,133.05056
2016-07-21T12:00:00Z,None,None,None,9.121981,25.46354,104.4067,7403,None,36.80122,60.29029,2700.922,8397.35,209.3407,2727,11097.37,21219.37,131.99996
2016-07-21T13:00:00Z,None,None,None,10.21144,29.72782,104.743,7518,None,37.40408,62.03127,2196.624,9326.662,208.315,3487,11556.114,22566.114,135.41282
2016-07-21T14:00:00Z,None,None,None,10.25733,26.2384,105.4772,7510,None,37.46698,63.21542,2038.52,9467.216,210.0733,3852,11553.573,22926.573,132.29296
2016-07-21T15:00:00Z,None,None,None,10.06023,29.08803,105.7646,7520,None,36.40824,60.08105,1996.491,9619.534,207.9487,3986,11536.788,23021.788,133.72664
